X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,Año,Claseaccid,Cód_Regi,Tipo_Accid,Tipo__CONA,Cód_Zona,Zona,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7867155.0789953,-3949690.54088538,100,-70.6718565,-33.4087899,REGION METROPOLITANA,13108,INDEPENDENCIA,NVA DE MATTE,LUIS GALDAMES,0,"NVA DE MATTE & LUIS GALDAMES, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7867143.51290021,-3961536.22990482,101,-70.6717526,-33.497573,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,CLUB HIPICO,0,"DEPARTAMENTAL & CLUB HIPICO, PEDRO AGUIRRE CERDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7867116.41773615,-3921658.34660069,102,-70.6715092,-33.1983278,REGION METROPOLITANA,13301,COLINA,GRAL SAN MARTIN, ,765,"GRAL SAN MARTIN 765, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7867090.76972547,-3965942.49128173,103,-70.6712788,-33.5305746,REGION METROPOLITANA,13109,LA CISTERNA,LA PAZ,BRISAS DEL MAIPO,0,"LA PAZ & BRISAS DEL MAIPO, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,3,1
-7867088.40975226,-3919849.44950108,104,-70.6712576,-33.1847294,REGION METROPOLITANA,13301,COLINA,JOSE DONOSO,ADOLFO COUVE,0,"JOSE DONOSO & ADOLFO COUVE, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7867036.47920981,-3963301.13091339,105,-70.6707911,-33.5107931,REGION METROPOLITANA,13130,SAN MIGUEL,LO OVALLE,JOSE JOAQUIN PRIETO VIAL,0,"LO OVALLE & JOSE JOAQUIN PRIETO VIAL, SAN MIGUEL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7867009.00555948,-3942206.00747448,106,-70.6705443,-33.3526467,REGION METROPOLITANA,13107,HUECHURABA,GUANACO NORTE,PEDRO FONTOVA,0,"GUANACO NORTE & PEDRO FONTOVA, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866993.39856687,-3961506.1944371,107,-70.6704041,-33.497348,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,MANUELA ERRAZURIZ,TRISTAN MATTA,0,"MANUELA ERRAZURIZ & TRISTAN MATTA, PEDRO AGUIRRE CERDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866976.81196275,-3973042.20855697,108,-70.6702551,-33.5837229,REGION METROPOLITANA,13105,EL BOSQUE,LO BLANCO,LOS MORROS,0,"LO BLANCO & LOS MORROS, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,4,2,3
-7866975.03085089,-3951159.57432097,109,-70.6702391,-33.4198052,REGION METROPOLITANA,13108,INDEPENDENCIA,SALOMON SACK,SARA GAJARDO,0,"SALOMON SACK & SARA GAJARDO, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866957.07501703,-3947891.80777826,110,-70.6700778,-33.3953005,REGION METROPOLITANA,13104,CONCHALI,LA PALMA, ,3389,"LA PALMA 3389, CONCHALI",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7866944.76308134,-3969538.93876509,111,-70.6699672,-33.5575016,REGION METROPOLITANA,13105,EL BOSQUE,JORGE LUCO,LOS MORROS,0,"JORGE LUCO & LOS MORROS, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7866944.37346313,-3946017.33892611,112,-70.6699637,-33.3812409,REGION METROPOLITANA,13104,CONCHALI,CARD JOSE MARIA CARO,MAULEON,0,"CARD JOSE MARIA CARO & MAULEON, CONCHALI",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866942.8483861,-3946789.12272169,113,-70.66995,-33.38703,REGION METROPOLITANA,13104,CONCHALI,LOGRONO, ,4337,"LOGRONO 4337, CONCHALI",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866898.98850673,-3948253.02811277,114,-70.669556,-33.3980096,REGION METROPOLITANA,13104,CONCHALI,DORSAL,INDEPENDENCIA,0,"DORSAL & INDEPENDENCIA, CONCHALI",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7866879.50759584,-3973071.33868336,115,-70.669381,-33.5839409,REGION METROPOLITANA,13105,EL BOSQUE,LO BLANCO,MAR BALTICO,0,"LO BLANCO & MAR BALTICO, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7866857.6778437,-3959029.67156862,116,-70.6691849,-33.478794,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,ALC CARLOS VALDOVINOS,CLUB HIPICO,0,"ALC CARLOS VALDOVINOS & CLUB HIPICO, PEDRO AGUIRRE CERDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866855.93012769,-3972247.50563137,117,-70.6691692,-33.5777754,REGION METROPOLITANA,13105,EL BOSQUE,MADRID,AVILA,0,"MADRID & AVILA, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866855.89673185,-3956252.02955736,118,-70.6691689,-33.4579793,REGION METROPOLITANA,13101,SANTIAGO,BLANCO ENCALADA, ,2554,"BLANCO ENCALADA 2554, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7866787.41298111,-3956239.18024115,119,-70.6685537,-33.457883,REGION METROPOLITANA,13101,SANTIAGO,BLANCO ENCALADA,ESPANA,0,"BLANCO ENCALADA & ESPANA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866756.94483648,-3972050.37166333,120,-70.66828,-33.5763,REGION METROPOLITANA,13105,EL BOSQUE,LOS ANGELES, ,11980,"LOS ANGELES 11980, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7866749.34171526,-3954045.94568342,121,-70.6682117,-33.4414441,REGION METROPOLITANA,13101,SANTIAGO,RICARDO CUMMING,HUERFANOS,0,"RICARDO CUMMING & HUERFANOS, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866748.97436094,-3921217.56301004,122,-70.6682084,-33.1950144,REGION METROPOLITANA,13301,COLINA,FRANCISCO FLORES DEL CAMPO, ,1389,"FRANCISCO FLORES DEL CAMPO 1389, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7866736.09469585,-3967934.3095195,123,-70.6680927,-33.5454886,REGION METROPOLITANA,13109,LA CISTERNA,LO ESPEJO,GRAN AVDA JOSE MIGUEL CARRERA,0,"LO ESPEJO & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866692.14576089,-3957933.63852036,124,-70.6676979,-33.4705813,REGION METROPOLITANA,13101,SANTIAGO,GRAL RONDIZZONI,EL MIRADOR,0,"GRAL RONDIZZONI & EL MIRADOR, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866670.07110586,-3920802.16361974,125,-70.6674996,-33.1918917,REGION METROPOLITANA,13301,COLINA,LO SECO,PEDRO LIRA,0,"LO SECO & PEDRO LIRA, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7866645.56968594,-3963942.99208649,126,-70.6672795,-33.5156005,REGION METROPOLITANA,13109,LA CISTERNA,COLON,SERGIO CEPPI,0,"COLON & SERGIO CEPPI, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866626.43386547,-3973127.6348655,127,-70.6671076,-33.5843622,REGION METROPOLITANA,13105,EL BOSQUE,LO BLANCO,OCEANO ATLANTICO,0,"LO BLANCO & OCEANO ATLANTICO, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866617.0273685,-3951348.40316896,128,-70.6670231,-33.421221,REGION METROPOLITANA,13108,INDEPENDENCIA,SALOMON SACK,EL PINO,0,"SALOMON SACK & EL PINO, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866604.38147435,-3949703.50295406,129,-70.6669095,-33.4088871,REGION METROPOLITANA,13108,INDEPENDENCIA,FERMIN VIVACETA,NVA DE MATTE,0,"FERMIN VIVACETA & NVA DE MATTE, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7866548.97776378,-3952791.27566186,130,-70.6664118,-33.4320386,REGION METROPOLITANA,13101,SANTIAGO,GRAL BAQUEDANO,MAPOCHO,0,"GRAL BAQUEDANO & MAPOCHO, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,1,1
-7866543.34499754,-3967533.22045519,131,-70.6663612,-33.5424856,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA, ,9191,"GRAN AVDA JOSE MIGUEL CARRERA 9191, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,2,0,1
-7866542.99990712,-3970671.50347981,132,-70.6663581,-33.5659795,REGION METROPOLITANA,13105,EL BOSQUE,LOS RAULIES,LAS AGATAS,0,"LOS RAULIES & LAS AGATAS, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866460.81272707,-3965198.32536925,133,-70.6656198,-33.5250019,REGION METROPOLITANA,13109,LA CISTERNA,CIENCIAS,EL PARRON,0,"CIENCIAS & EL PARRON, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7866454.60109949,-3950151.69006904,134,-70.665564,-33.4122479,REGION METROPOLITANA,13108,INDEPENDENCIA,INGLATERRA,FERMIN VIVACETA,0,"INGLATERRA & FERMIN VIVACETA, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7866447.26514504,-3972541.34224346,135,-70.6654981,-33.5799745,REGION METROPOLITANA,13105,EL BOSQUE,VECINAL NORTE,SATURNO,0,"VECINAL NORTE & SATURNO, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866421.37223148,-3967114.66288218,136,-70.6652655,-33.5393517,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA,GOYCOLEA,0,"GRAN AVDA JOSE MIGUEL CARRERA & GOYCOLEA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,3,2
-7866407.76898971,-3967210.75655701,137,-70.6651433,-33.5400712,REGION METROPOLITANA,13109,LA CISTERNA,GOYCOLEA,GRAN AVDA JOSE MIGUEL CARRERA,0,"GOYCOLEA & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7866394.71121344,-3955734.49227144,138,-70.665026,-33.4541005,REGION METROPOLITANA,13101,SANTIAGO,CLUB HIPICO,TOESCA,0,"CLUB HIPICO & TOESCA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866390.00239898,-3952592.65927833,139,-70.6649837,-33.4305496,REGION METROPOLITANA,13101,SANTIAGO,PDTE BALMACEDA,BRASIL,0,"PDTE BALMACEDA & BRASIL, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866373.4491907,-3959585.60837398,140,-70.664835,-33.4829594,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,CLUB HIPICO,ALC CARLOS VALDOVINOS,0,"CLUB HIPICO & ALC CARLOS VALDOVINOS, PEDRO AGUIRRE CERDA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7866330.34628386,-3971605.67684914,141,-70.6644478,-33.5729717,REGION METROPOLITANA,13105,EL BOSQUE,LOS MIMBRES,LO MARTINEZ,0,"LOS MIMBRES & LO MARTINEZ, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866285.1728345,-3956118.0664634,142,-70.664042,-33.4569753,REGION METROPOLITANA,13101,SANTIAGO,BLANCO ENCALADA,ALMTE LATORRE,0,"BLANCO ENCALADA & ALMTE LATORRE, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866275.00936499,-3966621.98668086,143,-70.6639507,-33.5356627,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA,AMERICO VESPUCIO,0,"GRAN AVDA JOSE MIGUEL CARRERA & AMERICO VESPUCIO, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7866273.31730873,-3971794.70645877,144,-70.6639355,-33.5743865,REGION METROPOLITANA,13105,EL BOSQUE,PSJE 9,CONTINENTAL,0,"PSJE 9 & CONTINENTAL, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866215.83192368,-3955189.78753477,145,-70.6634191,-33.4500179,REGION METROPOLITANA,13101,SANTIAGO,SAZIE,JOSE MIGUEL CARRERA,0,"SAZIE & JOSE MIGUEL CARRERA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866201.33812598,-3920819.61629506,146,-70.6632889,-33.1920229,REGION METROPOLITANA,13301,COLINA,GRAL SAN MARTIN,LO SECO,0,"GRAL SAN MARTIN & LO SECO, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866183.95002152,-3966305.77148894,147,-70.6631327,-33.5332949,REGION METROPOLITANA,13109,LA CISTERNA,BRISAS DEL MAIPO,GRAN AVDA JOSE MIGUEL CARRERA,0,"BRISAS DEL MAIPO & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866177.14840063,-3952791.98263022,148,-70.6630716,-33.4320439,REGION METROPOLITANA,13101,SANTIAGO,ALMTE BARROSO,MAPOCHO,0,"ALMTE BARROSO & MAPOCHO, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7866169.1111334,-3951377.6387059,149,-70.6629994,-33.4214402,REGION METROPOLITANA,13108,INDEPENDENCIA,CORREGIMIENTO,FERMIN VIVACETA,0,"CORREGIMIENTO & FERMIN VIVACETA, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7866167.48586883,-3955676.97325028,150,-70.6629848,-33.4536694,REGION METROPOLITANA,13101,SANTIAGO,TOESCA,JOSE MIGUEL CARRERA,0,"TOESCA & JOSE MIGUEL CARRERA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866163.08874894,-3963937.46440324,151,-70.6629453,-33.5155591,REGION METROPOLITANA,13109,LA CISTERNA,CIENCIAS,CARVAJAL,0,"CIENCIAS & CARVAJAL, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866153.89375901,-3951400.0722291,152,-70.6628627,-33.4216084,REGION METROPOLITANA,13108,INDEPENDENCIA,FERMIN VIVACETA,GAMERO,0,"FERMIN VIVACETA & GAMERO, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7866148.24986082,-3955828.22313779,153,-70.662812,-33.454803,REGION METROPOLITANA,13101,SANTIAGO,JOSE MIGUEL CARRERA,GAY,0,"JOSE MIGUEL CARRERA & GAY, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7866123.30316293,-3962043.81441771,154,-70.6625879,-33.5013753,REGION METROPOLITANA,13130,SAN MIGUEL,DEPARTAMENTAL,CUARTA TRANSVERSAL,0,"DEPARTAMENTAL & CUARTA TRANSVERSAL, SAN MIGUEL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7866087.36923131,-3951627.65090836,155,-70.6622651,-33.4233147,REGION METROPOLITANA,13108,INDEPENDENCIA,FERMIN VIVACETA,COLON,0,"FERMIN VIVACETA & COLON, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7866019.57566141,-3961952.5161769,156,-70.6616561,-33.5006914,REGION METROPOLITANA,13130,SAN MIGUEL,TEODORO SCHMIDT,TRISTAN MATTA,0,"TEODORO SCHMIDT & TRISTAN MATTA, SAN MIGUEL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7866014.9225067,-3954475.83701361,157,-70.6616143,-33.4446665,REGION METROPOLITANA,13101,SANTIAGO,COMPANIA,ALMTE BARROSO,0,"COMPANIA & ALMTE BARROSO, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7865995.70876259,-3969441.81047606,158,-70.6614417,-33.5567745,REGION METROPOLITANA,13105,EL BOSQUE,ALEJANDRO GUZMAN,JULIO COVARRUBIAS,0,"ALEJANDRO GUZMAN & JULIO COVARRUBIAS, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7865957.23674657,-3965351.04860193,159,-70.6610961,-33.5261456,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA, ,7920,"GRAN AVDA JOSE MIGUEL CARRERA 7920, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,2,1
-7865956.68014911,-3954480.90658211,160,-70.6610911,-33.4447045,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ, ,42,"MANUEL RODRIGUEZ 42, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7865941.06202456,-3954642.48022987,161,-70.6609508,-33.4459156,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS, ,1761,"LIBER BERNARDO O'HIGGINS 1761, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,0,1
-7865913.07630457,-3954239.17068227,162,-70.6606994,-33.4428925,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,MONEDA,0,"MANUEL RODRIGUEZ & MONEDA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7865909.23578214,-3951086.78040866,163,-70.6606649,-33.4192594,REGION METROPOLITANA,13108,INDEPENDENCIA,ESCANILLA,CARRION,0,"ESCANILLA & CARRION, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7865893.9404841,-3965005.05065075,164,-70.6605275,-33.5235545,REGION METROPOLITANA,13109,LA CISTERNA,ELIAS FERNANDEZ ALBANO,GRAN AVDA JOSE MIGUEL CARRERA,0,"ELIAS FERNANDEZ ALBANO & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865890.55637158,-3968974.50806478,165,-70.6604971,-33.5532762,REGION METROPOLITANA,13105,EL BOSQUE,LOS AVIADORES, ,1134,"LOS AVIADORES 1134, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7865883.79927849,-3967048.32599198,166,-70.6604364,-33.538855,REGION METROPOLITANA,13109,LA CISTERNA,AMERICO VESPUCIO, ,355,"AMERICO VESPUCIO 355, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7865882.86419477,-3962843.26218559,167,-70.660428,-33.5073636,REGION METROPOLITANA,13130,SAN MIGUEL,QUINTA AVENIDA,SEGUNDA TRANSVERSAL,0,"QUINTA AVENIDA & SEGUNDA TRANSVERSAL, SAN MIGUEL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7865829.51989478,-3944625.44234439,168,-70.6599488,-33.3707994,REGION METROPOLITANA,13107,HUECHURABA,GUANACO NORTE, ,4819,"GUANACO NORTE 4819, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7865823.25260745,-3951561.76293294,169,-70.6598925,-33.4228207,REGION METROPOLITANA,13108,INDEPENDENCIA,ESCANILLA,COLON,0,"ESCANILLA & COLON, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7865821.30451636,-3964701.0307496,170,-70.659875,-33.5212777,REGION METROPOLITANA,13109,LA CISTERNA,LUCERNA,GRAN AVDA JOSE MIGUEL CARRERA,0,"LUCERNA & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865785.31492499,-3953619.15185514,171,-70.6595517,-33.4382448,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,CATEDRAL,0,"MANUEL RODRIGUEZ & CATEDRAL, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7865765.12156936,-3920528.73735216,172,-70.6593703,-33.1898362,REGION METROPOLITANA,13301,COLINA,GRAL SAN MARTIN, ,1052,"GRAL SAN MARTIN 1052, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865697.94025666,-3953753.32614521,173,-70.6587668,-33.4392506,REGION METROPOLITANA,13101,SANTIAGO,RICARDO CUMMING,COMPANIA,0,"RICARDO CUMMING & COMPANIA, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,2,3,3
-7865695.7027349,-3971091.15202062,174,-70.6587467,-33.5691206,REGION METROPOLITANA,13105,EL BOSQUE,STA EDUVIGES,SAN FRANCISCO,0,"STA EDUVIGES & SAN FRANCISCO, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865694.72312338,-3953125.12960205,175,-70.6587379,-33.4345414,REGION METROPOLITANA,13101,SANTIAGO,SAN PABLO,SAN MARTIN,0,"SAN PABLO & SAN MARTIN, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865687.72112741,-3964246.63152416,176,-70.658675,-33.5178746,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA,STA ELISA,0,"GRAN AVDA JOSE MIGUEL CARRERA & STA ELISA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7865684.90474429,-3964042.30390928,177,-70.6586497,-33.5163443,REGION METROPOLITANA,13109,LA CISTERNA,BRIONES LUCO,GRAN AVDA JOSE MIGUEL CARRERA,0,"BRIONES LUCO & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865677.98067196,-3964081.81257417,178,-70.6585875,-33.5166402,REGION METROPOLITANA,13109,LA CISTERNA,FUENZALIDA URREJOLA,GRAN AVDA JOSE MIGUEL CARRERA,0,"FUENZALIDA URREJOLA & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7865667.67248712,-3970159.19784755,179,-70.6584949,-33.5621447,REGION METROPOLITANA,13105,EL BOSQUE,LAS ARAUCARIAS,OBSERVATORIO,0,"LAS ARAUCARIAS & OBSERVATORIO, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865657.46448981,-3954659.73036121,180,-70.6584032,-33.4460449,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,TUCAPEL JIMENEZ,0,"LIBER BERNARDO O'HIGGINS & TUCAPEL JIMENEZ, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7865657.01921185,-3953448.65483466,181,-70.6583992,-33.4369667,REGION METROPOLITANA,13101,SANTIAGO,STO DOMINGO,SAN MARTIN,0,"STO DOMINGO & SAN MARTIN, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,2,0,1,3,3
-7865642.09126813,-3953601.79655501,182,-70.6582651,-33.4381147,REGION METROPOLITANA,13101,SANTIAGO,CATEDRAL,SAN MARTIN,0,"CATEDRAL & SAN MARTIN, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865611.13331774,-3950439.07077633,183,-70.657987,-33.4144028,REGION METROPOLITANA,13108,INDEPENDENCIA,INDEPENDENCIA, ,1396,"INDEPENDENCIA 1396, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865561.97463061,-3954163.79600664,184,-70.6575454,-33.4423275,REGION METROPOLITANA,13101,SANTIAGO,SAN MARTIN, ,127,"SAN MARTIN 127, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,0,1
-7865560.49408138,-3946919.91151134,185,-70.6575321,-33.388011,REGION METROPOLITANA,13104,CONCHALI,EL GUANACO, ,3830,"EL GUANACO 3830, CONCHALI",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7865542.20428904,-3946426.34820775,186,-70.6573678,-33.3843089,REGION METROPOLITANA,13127,RECOLETA,DIEGO SILVA HENRIQUEZ,EL GUANACO,0,"DIEGO SILVA HENRIQUEZ & EL GUANACO, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7865541.5363721,-3950598.6008865,187,-70.6573618,-33.415599,REGION METROPOLITANA,13108,INDEPENDENCIA,INDEPENDENCIA,DOMINGO SANTA MARIA,0,"INDEPENDENCIA & DOMINGO SANTA MARIA, INDEPENDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7865539.28771839,-3953081.80327933,188,-70.6573416,-33.4342166,REGION METROPOLITANA,13101,SANTIAGO,AMUNATEGUI,SAN PABLO,0,"AMUNATEGUI & SAN PABLO, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
