X,Y,FID,Región,Comuna,Tipo__CONA,Calle_Uno,Calle_Dos,Número,Zona,Latitude,Longitude,Cant__Sini,Fallecidos,Lesionados,Graves,Menos_grav,Leves
-7859318.79910065,-3950945.08821476,709,REGION METROPOLITANA,PROVIDENCIA,COLISION,TOBALABA,PROVIDENCIA,-,URBANA,-33.418197,-70.601462,1,0,1,0,0,1
-7860039.37016456,-3952091.85154127,710,REGION METROPOLITANA,PROVIDENCIA,COLISION,TRAIGUEN,RICARDO LYON,-,URBANA,-33.426795,-70.607935,1,0,1,0,0,1
-7867256.1014332,-3955120.82391231,711,REGION METROPOLITANA,PROVIDENCIA,VOLCADURA,ABATE MOLINA,-,11,URBANA,-33.449501,-70.672764,1,0,1,1,0,0
-7860901.87357922,-3951530.32611568,712,REGION METROPOLITANA,PROVIDENCIA,VOLCADURA,ANDRES BELLO,-,1931,URBANA,-33.422585,-70.615683,1,0,1,0,0,1
-7860305.08978908,-3951134.20698194,713,REGION METROPOLITANA,PROVIDENCIA,VOLCADURA,ANDRES BELLO,STA MAGDALENA,-,URBANA,-33.419615,-70.610322,1,0,1,0,0,1
-7860921.02053164,-3952884.30228257,714,REGION METROPOLITANA,PROVIDENCIA,VOLCADURA,ANTONIO VARAS,ELIODORO YAÑEZ,-,URBANA,-33.432736,-70.615855,1,0,1,1,0,0
-7859071.66983109,-3951185.02150714,715,REGION METROPOLITANA,PROVIDENCIA,VOLCADURA,EL BOSQUE,TOBALABA,-,URBANA,-33.419996,-70.599242,1,0,1,1,0,0
-7859663.88952211,-3952572.83772794,716,REGION METROPOLITANA,PROVIDENCIA,VOLCADURA,SUECIA,ELIODORO YAÑEZ,-,URBANA,-33.430401,-70.604562,1,0,0,0,0,0
-7877949.11776033,-3955791.26428362,717,REGION METROPOLITANA,PUDAHUEL,COLISION,AMERICO VESPUCIO,LA TRAVESIA,-,URBANA,-33.454526,-70.768821,1,0,1,0,0,1
-7875872.34134008,-3954800.09363888,718,REGION METROPOLITANA,PUDAHUEL,COLISION,CORONA SUECA,EL SALITRE,-,URBANA,-33.447097,-70.750165,1,0,0,0,0,0
-7876319.73437358,-3954831.5792456,719,REGION METROPOLITANA,PUDAHUEL,COLISION,LA ESTRELLA,CORONA SUECA,-,URBANA,-33.447333,-70.754184,1,0,1,0,0,1
-7875921.32191603,-3952824.94329499,720,REGION METROPOLITANA,PUDAHUEL,COLISION,LA ESTRELLA,SAN DANIEL,-,URBANA,-33.432291,-70.750605,1,0,0,0,0,0
-7876060.35996003,-3956365.40559467,721,REGION METROPOLITANA,PUDAHUEL,COLISION,LA ESTRELLA,VICTOR JARA,-,URBANA,-33.458829,-70.751854,1,0,1,1,0,0
-7879330.48132158,-3956282.27809583,722,REGION METROPOLITANA,PUDAHUEL,COLISION,LAGUNA SUR,-,9660,URBANA,-33.458206,-70.78123,1,0,1,0,0,1
-7877477.34575834,-3956380.75022236,723,REGION METROPOLITANA,PUDAHUEL,COLISION,LAGUNA SUR,AMERICO VESPUCIO,-,URBANA,-33.458944,-70.764583,1,0,0,0,0,0
-7874490.75513985,-3956914.08875651,724,REGION METROPOLITANA,PUDAHUEL,COLISION,LAGUNA SUR,TTE CRUZ,-,URBANA,-33.462941,-70.737754,1,0,1,0,0,1
-7876265.85574004,-3957243.15101664,725,REGION METROPOLITANA,PUDAHUEL,COLISION,LOS MARES,LA ESTRELLA,-,URBANA,-33.465407,-70.7537,1,0,0,0,0,0
