X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,Año,Claseaccid,Cód_Regi,Cód_Comun,Cód_Zona,Zona,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7869429.92618551,-3953046.22726059,188,-70.6922918,-33.4339499,REGION METROPOLITANA,13126,QUINTA NORMAL,CRNEL ROBLES,ANDES,0,"CRNEL ROBLES & ANDES, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,0,0,1,11,6
-7869424.68303749,-3954461.78898408,189,-70.6922447,-33.4445612,REGION METROPOLITANA,13126,QUINTA NORMAL,APOSTOL SANTIAGO,NVA IMPERIAL,0,"APOSTOL SANTIAGO & NVA IMPERIAL, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,1,0,2,8,5
-7869420.72006362,-3955729.70234436,190,-70.6922091,-33.4540646,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,TORO MAZOTTE,0,"LIBER BERNARDO O'HIGGINS & TORO MAZOTTE, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,4,16,11
-7869414.92031815,-3952359.48612495,191,-70.692157,-33.4288015,REGION METROPOLITANA,13126,QUINTA NORMAL,GRAL VELASQUEZ,ANDES,0,"GRAL VELASQUEZ & ANDES, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,0,0,4,9,6
-7869414.87579035,-3972057.89406482,192,-70.6921566,-33.5763563,REGION METROPOLITANA,13105,EL BOSQUE,JOSE MIGUEL CARRERA,LO BLANCO,0,"JOSE MIGUEL CARRERA & LO BLANCO, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,0,0,0,8,5
-7869386.44479241,-3952233.27766235,193,-70.6919012,-33.4278553,REGION METROPOLITANA,13126,QUINTA NORMAL,AUTOPISTA CENTRAL,MAPOCHO,0,"AUTOPISTA CENTRAL & MAPOCHO, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,1,2,1,4,14,10
-7869368.08820837,-3950516.4883492,194,-70.6917363,-33.4149833,REGION METROPOLITANA,13128,RENCA,APOSTOL SANTIAGO,JORGE HIRMAS,0,"APOSTOL SANTIAGO & JORGE HIRMAS, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,0,0,4,10,7
-7869366.27370067,-3955563.64386996,195,-70.69172,-33.45282,REGION METROPOLITANA,13106,ESTACION CENTRAL,GRAL VELASQUEZ,LIBER BERNARDO O'HIGGINS,0,"GRAL VELASQUEZ & LIBER BERNARDO O'HIGGINS, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,1,6,10,8
-7869321.63458486,-3951630.29177026,196,-70.691319,-33.4233345,REGION METROPOLITANA,13126,QUINTA NORMAL,JOAQUIN WALKER MARTINEZ,CARRASCAL,0,"JOAQUIN WALKER MARTINEZ & CARRASCAL, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,0,2,9,18,11
-7869315.40069338,-3955413.90509243,197,-70.691263,-33.4516977,REGION METROPOLITANA,13106,ESTACION CENTRAL,ECUADOR,GRAL VELASQUEZ,0,"ECUADOR & GRAL VELASQUEZ, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,5,4,5
-7869291.21096803,-3955721.81698126,198,-70.6910457,-33.4540055,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,PADRE ALBERTO HURTADO,0,"LIBER BERNARDO O'HIGGINS & PADRE ALBERTO HURTADO, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,1,1,2,12,10
-7869207.94398892,-3947600.93032486,199,-70.6902977,-33.3931189,REGION METROPOLITANA,13128,RENCA,CAMINO LO RUIZ,PTO MONTT,0,"CAMINO LO RUIZ & PTO MONTT, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,0,0,2,8,5
-7869199.82879804,-3958941.25320045,200,-70.6902248,-33.4781315,REGION METROPOLITANA,13102,CERRILLOS,PEDRO AGUIRRE CERDA,ALC CARLOS VALDOVINOS,0,"PEDRO AGUIRRE CERDA & ALC CARLOS VALDOVINOS, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,1,7,0,4,37,25
-7869102.19047266,-3956241.42186538,201,-70.6893477,-33.4578998,REGION METROPOLITANA,13106,ESTACION CENTRAL,PADRE ALBERTO HURTADO,5 DE ABRIL,0,"PADRE ALBERTO HURTADO & 5 DE ABRIL, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,1,2,10,6
-7869092.7394479,-3956278.23526831,202,-70.6892628,-33.4581757,REGION METROPOLITANA,13106,ESTACION CENTRAL,8 DE ENERO,GRAL VELASQUEZ,0,"8 DE ENERO & GRAL VELASQUEZ, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,1,0,1,3,5
-7869085.57047269,-3947359.19132993,203,-70.6891984,-33.3913058,REGION METROPOLITANA,13128,RENCA,PDTE EDUARDO FREI MONTALVA,PTO MONTT,0,"PDTE EDUARDO FREI MONTALVA & PTO MONTT, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,0,0,2,9,6
-7869069.49593822,-3943978.74684868,204,-70.689054,-33.3659477,REGION METROPOLITANA,13104,CONCHALI,INDEPENDENCIA,AMERICO VESPUCIO,0,"INDEPENDENCIA & AMERICO VESPUCIO, CONCHALI",CHILE,2021,1,13,13104,1,URBANA,0,0,0,1,20,15
-7869064.16373461,-3956390.91783317,205,-70.6890061,-33.4590202,REGION METROPOLITANA,13106,ESTACION CENTRAL,ARICA,PADRE ALBERTO HURTADO,0,"ARICA & PADRE ALBERTO HURTADO, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,1,0,0,9,6,7
-7868949.19296452,-3959865.2418525,206,-70.6879733,-33.4850545,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,GRAL VELASQUEZ,0,"DEPARTAMENTAL & GRAL VELASQUEZ, PEDRO AGUIRRE CERDA",CHILE,2021,1,13,13121,1,URBANA,0,0,0,0,9,5
-7868933.16295784,-3960180.96046365,207,-70.6878293,-33.4874199,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,CERRILLOS, ,4030,"CERRILLOS 4030, PEDRO AGUIRRE CERDA",CHILE,2021,1,13,13121,1,URBANA,0,0,0,3,9,6
-7868920.39461225,-3955618.76071625,208,-70.6877146,-33.4532331,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,RUIZ TAGLE,0,"LIBER BERNARDO O'HIGGINS & RUIZ TAGLE, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,0,1,16,8
-7868866.84993718,-3959929.4286405,209,-70.6872336,-33.4855354,REGION METROPOLITANA,13102,CERRILLOS,GRAL VELASQUEZ,DEPARTAMENTAL,0,"GRAL VELASQUEZ & DEPARTAMENTAL, CERRILLOS",CHILE,2021,1,13,13102,1,URBANA,0,2,0,8,26,19
-7868843.72887894,-3974861.80684551,210,-70.6870259,-33.5973391,REGION METROPOLITANA,13401,SAN BERNARDO,CONDELL,MARTIN DE SOLIS,0,"CONDELL & MARTIN DE SOLIS, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,2,0,0,6,7
-7868681.18015848,-3959127.2195007,211,-70.6855657,-33.4795249,REGION METROPOLITANA,13106,ESTACION CENTRAL,GRAL VELASQUEZ, ,1180,"GRAL VELASQUEZ 1180, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,2,0,2,4,5
-7868659.72889261,-3944912.87266085,212,-70.685373,-33.3729557,REGION METROPOLITANA,13104,CONCHALI,PDTE EDUARDO FREI MONTALVA,CARD JOSE MARIA CARO,0,"PDTE EDUARDO FREI MONTALVA & CARD JOSE MARIA CARO, CONCHALI",CHILE,2021,1,13,13104,1,URBANA,0,0,0,3,10,8
-7868462.7824495,-3959612.03519009,213,-70.6836038,-33.4831574,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,MAIPU, ,3301,"MAIPU 3301, PEDRO AGUIRRE CERDA",CHILE,2021,1,13,13121,1,URBANA,0,1,1,4,5,5
-7868430.61111666,-3935550.7960541,214,-70.6833148,-33.302694,REGION METROPOLITANA,13301,COLINA,CHICUREO,DEL VALLE,0,"CHICUREO & DEL VALLE, COLINA",CHILE,2021,1,13,13301,1,URBANA,0,0,0,3,18,11
-7868425.62400347,-3965925.49138876,215,-70.68327,-33.5304473,REGION METROPOLITANA,13116,LO ESPEJO,AMERICO VESPUCIO,JOSE JOAQUIN PRIETO VIAL,0,"AMERICO VESPUCIO & JOSE JOAQUIN PRIETO VIAL, LO ESPEJO",CHILE,2021,1,13,13116,1,URBANA,0,0,0,1,12,7
-7868422.35121044,-3976247.99301815,216,-70.6832406,-33.6077106,REGION METROPOLITANA,13401,SAN BERNARDO,PADRE HURTADO,BAQUEDANO,0,"PADRE HURTADO & BAQUEDANO, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,2,9,7
-7868371.40027951,-3966504.07605047,217,-70.6827829,-33.5347798,REGION METROPOLITANA,13109,LA CISTERNA,GOYCOLEA,JOSE JOAQUIN PRIETO VIAL,0,"GOYCOLEA & JOSE JOAQUIN PRIETO VIAL, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,0,0,2,11,7
-7868347.17715831,-3975862.01199852,218,-70.6825653,-33.6048228,REGION METROPOLITANA,13401,SAN BERNARDO,PADRE HURTADO,SAN JOSE,0,"PADRE HURTADO & SAN JOSE, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,3,30,22
-7868227.86492808,-3943634.24030149,219,-70.6814935,-33.363363,REGION METROPOLITANA,13107,HUECHURABA,LOS LIBERTADORES,STA ELENA DE HUECHURABA,0,"LOS LIBERTADORES & STA ELENA DE HUECHURABA, HUECHURABA",CHILE,2021,1,13,13107,1,URBANA,0,0,1,2,10,8
-7868183.44845125,-3975053.21531444,220,-70.6810945,-33.5987713,REGION METROPOLITANA,13401,SAN BERNARDO,PADRE HURTADO,CONDELL,0,"PADRE HURTADO & CONDELL, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,3,13,11
-7868107.91817675,-3953124.5159892,221,-70.680416,-33.4345368,REGION METROPOLITANA,13126,QUINTA NORMAL,MARTINEZ DE ROZAS,MATUCANA,0,"MARTINEZ DE ROZAS & MATUCANA, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,0,0,0,0,10,6
-7868093.16834422,-3953297.60945878,222,-70.6802835,-33.4358344,REGION METROPOLITANA,13126,QUINTA NORMAL,SAN PABLO,MATUCANA,0,"SAN PABLO & MATUCANA, QUINTA NORMAL",CHILE,2021,1,13,13126,1,URBANA,1,1,0,6,11,9
-7868084.64127122,-3965860.52345025,223,-70.6802069,-33.5299608,REGION METROPOLITANA,13109,LA CISTERNA,JOSE JOAQUIN PRIETO VIAL,AMERICO VESPUCIO,0,"JOSE JOAQUIN PRIETO VIAL & AMERICO VESPUCIO, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,0,0,0,9,5
-7868039.17839118,-3974375.13418924,224,-70.6797985,-33.5936975,REGION METROPOLITANA,13401,SAN BERNARDO,BALMACEDA,PADRE HURTADO,0,"BALMACEDA & PADRE HURTADO, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,3,14,11
-7868018.32825056,-3954357.14304055,225,-70.6796112,-33.4437768,REGION METROPOLITANA,13106,ESTACION CENTRAL,PORTALES,MATUCANA,0,"PORTALES & MATUCANA, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,0,2,3,10,9
-7868011.1704073,-3966249.82909135,226,-70.6795469,-33.532876,REGION METROPOLITANA,13109,LA CISTERNA,AMERICO VESPUCIO,LA VENDIMIA,0,"AMERICO VESPUCIO & LA VENDIMIA, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,0,0,2,14,7
-7868008.79930214,-3950360.13339117,227,-70.6795256,-33.4138109,REGION METROPOLITANA,13128,RENCA,PDTE EDUARDO FREI MONTALVA,DOMINGO SANTA MARIA,0,"PDTE EDUARDO FREI MONTALVA & DOMINGO SANTA MARIA, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,3,1,2,12,9
-7867989.49650244,-3943839.39420393,228,-70.6793522,-33.3649022,REGION METROPOLITANA,13107,HUECHURABA,AMERICO VESPUCIO, ,1737,"AMERICO VESPUCIO 1737, HUECHURABA",CHILE,2021,1,13,13107,1,URBANA,0,1,0,6,12,9
-7867967.91165318,-3946633.12468961,229,-70.6791583,-33.3858599,REGION METROPOLITANA,13104,CONCHALI,INDEPENDENCIA,HUECHURABA,0,"INDEPENDENCIA & HUECHURABA, CONCHALI",CHILE,2021,1,13,13104,1,URBANA,0,1,0,0,8,6
-7867957.20271816,-3973991.80840673,230,-70.6790621,-33.5908291,REGION METROPOLITANA,13401,SAN BERNARDO,PADRE HURTADO,STA MARTA,0,"PADRE HURTADO & STA MARTA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,1,0,1,12,9
-7867938.30066863,-3958966.29054446,231,-70.6788923,-33.4783191,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,ALC CARLOS VALDOVINOS,VALENZUELA LLANOS,0,"ALC CARLOS VALDOVINOS & VALENZUELA LLANOS, PEDRO AGUIRRE CERDA",CHILE,2021,1,13,13121,1,URBANA,0,0,0,1,13,6
-7867924.48591982,-3951530.61965803,232,-70.6787682,-33.4225872,REGION METROPOLITANA,13128,RENCA,COST NORTE,SENADOR JAIME GUZMAN,0,"COST NORTE & SENADOR JAIME GUZMAN, RENCA",CHILE,2021,1,13,13128,1,URBANA,0,0,0,3,13,10
-7867902.62277182,-3966232.49488231,233,-70.6785718,-33.5327462,REGION METROPOLITANA,13109,LA CISTERNA,AMERICO VESPUCIO,LETRAS,0,"AMERICO VESPUCIO & LETRAS, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,0,0,2,14,8
-7867819.15541763,-3955280.05843754,234,-70.677822,-33.4506945,REGION METROPOLITANA,13106,ESTACION CENTRAL,EXPOSICION,LIBER BERNARDO O'HIGGINS,0,"EXPOSICION & LIBER BERNARDO O'HIGGINS, ESTACION CENTRAL",CHILE,2021,1,13,13106,1,URBANA,0,2,0,4,13,14
-7867802.6133413,-3973300.6942309,235,-70.6776734,-33.5856573,REGION METROPOLITANA,13401,SAN BERNARDO,PADRE HURTADO,CALDERON DE LA BARCA,0,"PADRE HURTADO & CALDERON DE LA BARCA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,1,7,5
-7867747.73283234,-3951660.48833489,236,-70.6771804,-33.4235609,REGION METROPOLITANA,13127,RECOLETA,AUTOPISTA COSTANERA NORTE, ,16000,"AUTOPISTA COSTANERA NORTE 16000, RECOLETA",CHILE,2021,1,13,13127,1,URBANA,0,3,0,7,17,11
-7867747.41000581,-3935113.36150923,237,-70.6771775,-33.2994097,REGION METROPOLITANA,13301,COLINA,AUTOPISTA NORORIENTE, ,8,"AUTOPISTA NORORIENTE 8, COLINA",CHILE,2021,1,13,13301,2,RURAL,2,1,0,1,5,7
-7867735.68806343,-3969015.31595674,238,-70.6770722,-33.5535817,REGION METROPOLITANA,13105,EL BOSQUE,GRAN AVDA JOSE MIGUEL CARRERA, ,10375,"GRAN AVDA JOSE MIGUEL CARRERA 10375, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,0,0,1,9,5
-7867721.46143251,-3969019.24313956,239,-70.6769444,-33.5536111,REGION METROPOLITANA,13105,EL BOSQUE,GRAN AVDA JOSE MIGUEL CARRERA,GRAL KORNER,0,"GRAN AVDA JOSE MIGUEL CARRERA & GRAL KORNER, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,1,2,20,21,18
-7867687.36427248,-3972870.58282937,240,-70.6766381,-33.5824385,REGION METROPOLITANA,13401,SAN BERNARDO,LO BLANCO,PADRE HURTADO,0,"LO BLANCO & PADRE HURTADO, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,1,12,9
-7867674.25083646,-3961079.72591664,241,-70.6765203,-33.4941532,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,CLOTARIO BLEST,0,"DEPARTAMENTAL & CLOTARIO BLEST, PEDRO AGUIRRE CERDA",CHILE,2021,1,13,13121,1,URBANA,0,0,0,4,12,8
-7867651.9646744,-3964686.44953241,242,-70.6763201,-33.5211685,REGION METROPOLITANA,13109,LA CISTERNA,EL PARRON,JOSE JOAQUIN PRIETO VIAL,0,"EL PARRON & JOSE JOAQUIN PRIETO VIAL, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,2,0,5,42,21
-7867625.62648288,-3953224.72206579,243,-70.6760835,-33.435288,REGION METROPOLITANA,13101,SANTIAGO,ESPERANZA,SAN PABLO,0,"ESPERANZA & SAN PABLO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,0,7,5
-7867624.2461212,-3964891.70989953,244,-70.6760711,-33.5227057,REGION METROPOLITANA,13109,LA CISTERNA,AMERICO VESPUCIO,JOSE JOAQUIN PRIETO VIAL,0,"AMERICO VESPUCIO & JOSE JOAQUIN PRIETO VIAL, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,0,0,4,40,22
-7867568.17449369,-3955170.24182903,245,-70.6755674,-33.4498714,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,MAIPU,0,"LIBER BERNARDO O'HIGGINS & MAIPU, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,11,8
-7867566.88318759,-3955204.33009493,246,-70.6755558,-33.4501269,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,BASCUNAN GUERRERO,0,"LIBER BERNARDO O'HIGGINS & BASCUNAN GUERRERO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,0,10,7
-7867536.59315415,-3968787.7286453,247,-70.6752837,-33.5518779,REGION METROPOLITANA,13105,EL BOSQUE,GRAN AVDA JOSE MIGUEL CARRERA,LUIS BARROS BORGONO,0,"GRAN AVDA JOSE MIGUEL CARRERA & LUIS BARROS BORGONO, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,0,0,3,10,6
-7867507.93951722,-3966383.30871452,248,-70.6750263,-33.5338755,REGION METROPOLITANA,13109,LA CISTERNA,AMERICO VESPUCIO,INDUSTRIA,0,"AMERICO VESPUCIO & INDUSTRIA, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,1,0,4,13,9
-7867506.12500952,-3972237.43106059,249,-70.67501,-33.5777,REGION METROPOLITANA,13105,EL BOSQUE,LOS MORROS,LO BLANCO,0,"LOS MORROS & LO BLANCO, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,0,0,3,8,6
-7867496.48474161,-3952849.99420032,250,-70.6749234,-33.4324788,REGION METROPOLITANA,13101,SANTIAGO,MAPOCHO,LIBERTAD,0,"MAPOCHO & LIBERTAD, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,1,0,7,5
-7867480.17643621,-3951358.39285827,251,-70.6747769,-33.4212959,REGION METROPOLITANA,13108,INDEPENDENCIA,PDTE EDUARDO FREI MONTALVA,ENRIQUE SORO,0,"PDTE EDUARDO FREI MONTALVA & ENRIQUE SORO, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,0,0,0,7,5
-7867479.63097071,-3969109.06111402,252,-70.674772,-33.5542835,REGION METROPOLITANA,13105,EL BOSQUE,GRAN AVDA JOSE MIGUEL CARRERA,ALEJANDRO GUZMAN,0,"GRAN AVDA JOSE MIGUEL CARRERA & ALEJANDRO GUZMAN, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,1,0,9,28,18
-7867449.73055548,-3953455.4981453,253,-70.6745034,-33.437018,REGION METROPOLITANA,13101,SANTIAGO,LIBERTAD,ROSAS,0,"LIBERTAD & ROSAS, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,2,0,4,2,6
-7867428.59098418,-3955122.29161637,254,-70.6743135,-33.449512,REGION METROPOLITANA,13101,SANTIAGO,ESPERANZA,LIBER BERNARDO O'HIGGINS,0,"ESPERANZA & LIBER BERNARDO O'HIGGINS, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,7,15,11
-7867356.77878067,-3955098.85025195,255,-70.6736684,-33.4493363,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,ESTADO,0,"LIBER BERNARDO O'HIGGINS & ESTADO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,0,7,5
-7867345.10136609,-3956329.35258711,256,-70.6735635,-33.4585588,REGION METROPOLITANA,13101,SANTIAGO,BLANCO ENCALADA,BASCUNAN GUERRERO,0,"BLANCO ENCALADA & BASCUNAN GUERRERO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,1,5,8,7
-7867274.07953096,-3955070.71267233,257,-70.6729255,-33.4491254,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,LIBERTAD,0,"LIBER BERNARDO O'HIGGINS & LIBERTAD, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,0,12,10
-7867196.72361681,-3952272.705988,258,-70.6722306,-33.4281509,REGION METROPOLITANA,13101,SANTIAGO,GRAL BULNES,PDTE BALMACEDA,0,"GRAL BULNES & PDTE BALMACEDA, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,12,9
-7867174.22594772,-3921767.9930118,259,-70.6720285,-33.199152,REGION METROPOLITANA,13301,COLINA,GRAL SAN MARTIN, ,665,"GRAL SAN MARTIN 665, COLINA",CHILE,2021,1,13,13301,1,URBANA,0,0,1,5,5,5
-7867122.62936373,-3958752.68744033,260,-70.671565,-33.4767186,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,BASCUNAN GUERRERO,ISABEL RIQUELME,0,"BASCUNAN GUERRERO & ISABEL RIQUELME, PEDRO AGUIRRE CERDA",CHILE,2021,1,13,13121,1,URBANA,0,1,0,4,6,6
-7867095.54533162,-3944682.98648833,261,-70.6713217,-33.3712311,REGION METROPOLITANA,13107,HUECHURABA,PEDRO FONTOVA,AMERICO VESPUCIO,0,"PEDRO FONTOVA & AMERICO VESPUCIO, HUECHURABA",CHILE,2021,1,13,13107,1,URBANA,0,2,0,2,31,21
-7867080.08305435,-3951960.63099697,262,-70.6711828,-33.4258112,REGION METROPOLITANA,13101,SANTIAGO,GRAL BULNES,PDTE EDUARDO FREI MONTALVA,0,"GRAL BULNES & PDTE EDUARDO FREI MONTALVA, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,1,6,5
-7867011.66609531,-3943790.39791868,263,-70.6705682,-33.3645346,REGION METROPOLITANA,13107,HUECHURABA,PEDRO FONTOVA,STA ELENA DE HUECHURABA,0,"PEDRO FONTOVA & STA ELENA DE HUECHURABA, HUECHURABA",CHILE,2021,1,13,13107,1,URBANA,0,0,1,3,6,6
-7867000.31150725,-3943362.10242545,264,-70.6704662,-33.3613212,REGION METROPOLITANA,13107,HUECHURABA,PEDRO FONTOVA,EL SAUCE,0,"PEDRO FONTOVA & EL SAUCE, HUECHURABA",CHILE,2021,1,13,13107,1,URBANA,0,0,0,2,9,5
-7866989.73615563,-3963179.47584542,265,-70.6703712,-33.5098819,REGION METROPOLITANA,13130,SAN MIGUEL,JOSE JOAQUIN PRIETO VIAL,DEPARTAMENTAL,0,"JOSE JOAQUIN PRIETO VIAL & DEPARTAMENTAL, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,0,0,1,10,6
-7866982.87887499,-3946371.63504788,266,-70.6703096,-33.3838985,REGION METROPOLITANA,13104,CONCHALI,LA PALMILLA,DIEGO SILVA HENRIQUEZ,0,"LA PALMILLA & DIEGO SILVA HENRIQUEZ, CONCHALI",CHILE,2021,1,13,13104,1,URBANA,0,1,0,0,7,5
-7866976.81196275,-3973042.20855697,267,-70.6702551,-33.5837229,REGION METROPOLITANA,13105,EL BOSQUE,LO BLANCO,LOS MORROS,0,"LO BLANCO & LOS MORROS, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,1,1,6,8,7
-7866944.76308134,-3969538.93876509,268,-70.6699672,-33.5575016,REGION METROPOLITANA,13105,EL BOSQUE,LOS MORROS,LAS VIZCACHAS,0,"LOS MORROS & LAS VIZCACHAS, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,1,0,4,25,16
-7866898.98850673,-3948253.02811277,269,-70.669556,-33.3980096,REGION METROPOLITANA,13104,CONCHALI,DORSAL,INDEPENDENCIA,0,"DORSAL & INDEPENDENCIA, CONCHALI",CHILE,2021,1,13,13104,1,URBANA,0,1,0,2,16,13
-7866857.6778437,-3959029.67156862,270,-70.6691849,-33.478794,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,CLOTARIO BLEST,ALC CARLOS VALDOVINOS,0,"CLOTARIO BLEST & ALC CARLOS VALDOVINOS, PEDRO AGUIRRE CERDA",CHILE,2021,1,13,13121,1,URBANA,0,3,0,1,8,6
-7866809.76593486,-3968046.37119298,271,-70.6687545,-33.5463276,REGION METROPOLITANA,13401,SAN BERNARDO,GRAN AVDA JOSE MIGUEL CARRERA,BALMACEDA,0,"GRAN AVDA JOSE MIGUEL CARRERA & BALMACEDA, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,0,11,7
-7866779.62061675,-3953739.94599854,272,-70.6684837,-33.4391503,REGION METROPOLITANA,13101,SANTIAGO,CATEDRAL,RICARDO CUMMING,0,"CATEDRAL & RICARDO CUMMING, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,0,8,5
-7866604.38147435,-3949703.50295406,273,-70.6669095,-33.4088871,REGION METROPOLITANA,13108,INDEPENDENCIA,NVA DE MATTE,FERMIN VIVACETA,0,"NVA DE MATTE & FERMIN VIVACETA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,0,0,2,6,5
-7866555.30071086,-3961906.74050635,274,-70.6664686,-33.5003485,REGION METROPOLITANA,13121,PEDRO AGUIRRE CERDA,JOSE JOAQUIN PRIETO VIAL,DEPARTAMENTAL,0,"JOSE JOAQUIN PRIETO VIAL & DEPARTAMENTAL, PEDRO AGUIRRE CERDA",CHILE,2021,1,13,13121,1,URBANA,0,9,3,8,32,25
-7866421.37223148,-3967114.66288218,275,-70.6652655,-33.5393517,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA,VICUNA MACKENNA,0,"GRAN AVDA JOSE MIGUEL CARRERA & VICUNA MACKENNA, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,0,0,3,18,11
-7866399.397764,-3952790.10182769,276,-70.6650681,-33.4320298,REGION METROPOLITANA,13101,SANTIAGO,MAPOCHO,BRASIL,0,"MAPOCHO & BRASIL, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,0,7,6
-7866390.00239898,-3952592.65927833,277,-70.6649837,-33.4305496,REGION METROPOLITANA,13101,SANTIAGO,PDTE BALMACEDA,BRASIL,0,"PDTE BALMACEDA & BRASIL, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,3,0,2,13,11
